0 0 8.6024511008105
0.49998757009346 0 8.5600201961843
0.99997514018692 0 8.7539935428202
1.4999627102804 0 9.0196603952804
1.9999502803738 0 8.4502296997172
2.4999378504673 0 7.4085170120718
2.9999254205607 0 6.5155889813271
3.4999129906542 0 6.5433946640459
3.9999005607477 0 6.3935270410861
4.4998881308411 0 6.1352395496298
4.9998757009346 0 6.7747723916233
5.499863271028 0 7.8497133386529
5.9998508411215 0 8.4077638997127
6.499838411215 0 8.9342635099895
6.9998259813084 0 9.2517101740574
7.4998135514019 0 10.010346706124
7.9998011214953 0 9.86351827937
8.4997886915888 0 10.129367469989
8.9997762616822 0 9.5237225114161
9.4997638317757 0 8.2285059450541
9.9997514018692 0 7.429629661908
10.499738971963 0 6.6129884238366
10.999726542056 0 5.1170966305175
11.49971411215 0 3.9751097825882
11.999701682243 0 3.9970696719614
12.499689252336 0 2.9988961863993
12.99967682243 0 2.8607921813833
13.499664392523 0 2.9369746501075
13.999651962617 0 2.7120742461173
14.49963953271 0 2.2916952649102
14.999627102804 0 1.7792483511051
15.499614672897 0 0.54057176835659
15.999602242991 0 -0.57117071656851
16.499589813084 0 -2.0455374159166
16.999577383178 0 -3.3903527740103
17.499564953271 0 -5.0440470012044
17.999552523364 0 -5.7035324351568
18.499540093458 0 -7.3584773774126
18.999527663551 0 -8.6985842051508
19.499515233645 0 -9.1030430646618
19.999502803738 0 -10.338073352225
20.499490373832 0 -12.020526614235
20.999477943925 0 -13.030214853987
21.499465514019 0 -15.834578135123
21.999453084112 0 -16.495162308515
22.499440654206 0 -18.051351990003
22.999428224299 0 -19.63724294649
23.499415794393 0 -21.018462245744
23.999403364486 0 -22.745089920847
24.499390934579 0 -24.30877751152
24.999378504673 0 -24.54795044791
25.499366074766 0 -25.386224736705
25.99935364486 0 -27.041722318819
26.499341214953 0 -28.616600976639
26.999328785047 0 -27.876220694624
27.49931635514 0 -28.367137244845
27.999303925234 0 -28.748373690696
28.499291495327 0 -29.25696382658
28.999279065421 0 -29.357948472435
29.499266635514 0 -29.511477431315
29.999254205607 0 -29.172731238074
30.499241775701 0 -31.544789934626
30.999229345794 0 -32.516027880846
31.499216915888 0 -34.228808984811
31.999204485981 0 -35.445912850809
32.499192056075 0 -37.83703685363
32.999179626168 0 -41.202349990671
33.499167196262 0 -43.440209515148
33.999154766355 0 -45.813134585246
34.499142336449 0 -47.964186262819
34.999129906542 0 -49.033923457126
35.499117476636 0 -48.818205433882
35.999105046729 0 -47.007168192414
36.499092616822 0 -43.911529450883
36.999080186916 0 -39.794750353103
37.499067757009 0 -35.22022274415
37.999055327103 0 -30.810402684473
38.499042897196 0 -26.309298720778
38.99903046729 0 -23.499100720185
39.499018037383 0 -20.372221092991
39.999005607477 0 -18.035104316697
40.49899317757 0 -15.478232421196
40.998980747664 0 -13.190909058879
41.498968317757 0 -11.247368443703
41.99895588785 0 -10.46607257036
42.498943457944 0 -10.040572747925
42.998931028037 0 -9.4303851153337
43.498918598131 0 -9.2020435996425
43.998906168224 0 -8.4364958941884
44.498893738318 0 -7.9563009097689
44.998881308411 0 -7.5782286642469
45.498868878505 0 -7.1802478887875
45.998856448598 0 -6.7860992498107
46.498844018692 0 -7.0327108727963
46.998831588785 0 -6.7659665854443
47.498819158878 0 -7.5638542794712
47.998806728972 0 -8.0688838854568
48.498794299065 0 -7.6024197886635
48.998781869159 0 -7.9356704586735
49.498769439252 0 -7.3848833640591
49.998757009346 0 -6.0094554268633
50.498744579439 0 -5.5512390120175
